Timestamp,Scenario,Engine_Fault_State,EGT_Sensor_Health,Vibration_Sensor_Health,RunID,TimeStep,Prediction_FullDBN,Prediction_VanillaDBN,Prediction_RuleBased
2025-05-02 01:27:34.553073,EGTSensorFail,Normal,OK,OK,0,147,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:35.553073,EGTSensorFail,Normal,OK,OK,0,148,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:36.553073,EGTSensorFail,Normal,OK,OK,0,149,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:37.553073,EGTSensorFail,Normal,OK,OK,0,150,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:38.553073,EGTSensorFail,Normal,OK,OK,0,151,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:39.553073,EGTSensorFail,Normal,OK,OK,0,152,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:40.553073,EGTSensorFail,Normal,OK,OK,0,153,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:41.553073,EGTSensorFail,Normal,OK,OK,0,154,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:42.553073,EGTSensorFail,Normal,OK,OK,0,155,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:43.553073,EGTSensorFail,Normal,OK,OK,0,156,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:44.553073,EGTSensorFail,Normal,OK,OK,0,157,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:45.553073,EGTSensorFail,Normal,OK,OK,0,158,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:46.553073,EGTSensorFail,Normal,OK,OK,0,159,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:47.553073,EGTSensorFail,Normal,OK,OK,0,160,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:48.553073,EGTSensorFail,Normal,OK,OK,0,161,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:49.553073,EGTSensorFail,Normal,OK,OK,0,162,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:50.553073,EGTSensorFail,Normal,OK,OK,0,163,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:51.553073,EGTSensorFail,Normal,OK,OK,0,164,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:52.553073,EGTSensorFail,Normal,OK,OK,0,165,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:53.553073,EGTSensorFail,Normal,OK,OK,0,166,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:54.553073,EGTSensorFail,Normal,OK,OK,0,167,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:55.553073,EGTSensorFail,Normal,OK,OK,0,168,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:56.553073,EGTSensorFail,Normal,OK,OK,0,169,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:57.553073,EGTSensorFail,Normal,OK,OK,0,170,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:58.553073,EGTSensorFail,Normal,OK,OK,0,171,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:27:59.553073,EGTSensorFail,Normal,OK,OK,0,172,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:00.553073,EGTSensorFail,Normal,OK,OK,0,173,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:01.553073,EGTSensorFail,Normal,OK,OK,0,174,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:02.553073,EGTSensorFail,Normal,OK,OK,0,175,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:03.553073,EGTSensorFail,Normal,OK,OK,0,176,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:04.553073,EGTSensorFail,Normal,OK,OK,0,177,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:05.553073,EGTSensorFail,Normal,OK,OK,0,178,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:06.553073,EGTSensorFail,Normal,OK,OK,0,179,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:07.553073,EGTSensorFail,Normal,OK,OK,0,180,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:08.553073,EGTSensorFail,Normal,OK,OK,0,181,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:09.553073,EGTSensorFail,Normal,OK,OK,0,182,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:10.553073,EGTSensorFail,Normal,OK,OK,0,183,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:11.553073,EGTSensorFail,Normal,OK,OK,0,184,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:12.553073,EGTSensorFail,Normal,OK,OK,0,185,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:13.553073,EGTSensorFail,Normal,OK,OK,0,186,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:14.553073,EGTSensorFail,Normal,OK,OK,0,187,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:15.553073,EGTSensorFail,Normal,OK,OK,0,188,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:16.553073,EGTSensorFail,Normal,OK,OK,0,189,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:17.553073,EGTSensorFail,Normal,OK,OK,0,190,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:18.553073,EGTSensorFail,Normal,OK,OK,0,191,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:19.553073,EGTSensorFail,Normal,OK,OK,0,192,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:20.553073,EGTSensorFail,Normal,OK,OK,0,193,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:21.553073,EGTSensorFail,Normal,OK,OK,0,194,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:22.553073,EGTSensorFail,Normal,OK,OK,0,195,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:23.553073,EGTSensorFail,Normal,OK,OK,0,196,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:24.553073,EGTSensorFail,Normal,OK,OK,0,197,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:25.553073,EGTSensorFail,Normal,OK,OK,0,198,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:26.553073,EGTSensorFail,Normal,OK,OK,0,199,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:27.553073,EGTSensorFail,Normal,OK,OK,0,200,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:28.553073,EGTSensorFail,Normal,OK,OK,0,201,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:29.553073,EGTSensorFail,Normal,OK,OK,0,202,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:30.553073,EGTSensorFail,Normal,OK,OK,0,203,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:31.553073,EGTSensorFail,Normal,OK,OK,0,204,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:32.553073,EGTSensorFail,Normal,OK,OK,0,205,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:33.553073,EGTSensorFail,Normal,OK,OK,0,206,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:34.553073,EGTSensorFail,Normal,OK,OK,0,207,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:35.553073,EGTSensorFail,Normal,OK,OK,0,208,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:36.553073,EGTSensorFail,Normal,OK,OK,0,209,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:37.553073,EGTSensorFail,Normal,OK,OK,0,210,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:38.553073,EGTSensorFail,Normal,OK,OK,0,211,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:39.553073,EGTSensorFail,Normal,OK,OK,0,212,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:40.553073,EGTSensorFail,Normal,OK,OK,0,213,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:41.553073,EGTSensorFail,Normal,OK,OK,0,214,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:42.553073,EGTSensorFail,Normal,OK,OK,0,215,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:43.553073,EGTSensorFail,Normal,OK,OK,0,216,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:44.553073,EGTSensorFail,Normal,OK,OK,0,217,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:45.553073,EGTSensorFail,Normal,OK,OK,0,218,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:46.553073,EGTSensorFail,Normal,OK,OK,0,219,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:47.553073,EGTSensorFail,Normal,OK,OK,0,220,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:48.553073,EGTSensorFail,Normal,OK,OK,0,221,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:49.553073,EGTSensorFail,Normal,OK,OK,0,222,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:50.553073,EGTSensorFail,Normal,OK,OK,0,223,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:51.553073,EGTSensorFail,Normal,OK,OK,0,224,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:52.553073,EGTSensorFail,Normal,OK,OK,0,225,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:53.553073,EGTSensorFail,Normal,OK,OK,0,226,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:54.553073,EGTSensorFail,Normal,OK,OK,0,227,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:55.553073,EGTSensorFail,Normal,OK,OK,0,228,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:56.553073,EGTSensorFail,Normal,OK,OK,0,229,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:57.553073,EGTSensorFail,Normal,OK,OK,0,230,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:58.553073,EGTSensorFail,Normal,OK,OK,0,231,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:28:59.553073,EGTSensorFail,Normal,OK,OK,0,232,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:00.553073,EGTSensorFail,Normal,OK,OK,0,233,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:01.553073,EGTSensorFail,Normal,OK,OK,0,234,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:02.553073,EGTSensorFail,Normal,OK,OK,0,235,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:03.553073,EGTSensorFail,Normal,OK,OK,0,236,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:04.553073,EGTSensorFail,Normal,OK,OK,0,237,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:05.553073,EGTSensorFail,Normal,OK,OK,0,238,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:06.553073,EGTSensorFail,Normal,OK,OK,0,239,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:07.553073,EGTSensorFail,Normal,OK,OK,0,240,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:08.553073,EGTSensorFail,Normal,OK,OK,0,241,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:09.553073,EGTSensorFail,Normal,OK,OK,0,242,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:10.553073,EGTSensorFail,Normal,OK,OK,0,243,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:11.553073,EGTSensorFail,Normal,OK,OK,0,244,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:12.553073,EGTSensorFail,Normal,OK,OK,0,245,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:13.553073,EGTSensorFail,Normal,OK,OK,0,246,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:14.553073,EGTSensorFail,Normal,OK,OK,0,247,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:15.553073,EGTSensorFail,Normal,OK,OK,0,248,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:16.553073,EGTSensorFail,Normal,OK,OK,0,249,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:17.553073,EGTSensorFail,Normal,OK,OK,0,250,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:18.553073,EGTSensorFail,Normal,OK,OK,0,251,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:19.553073,EGTSensorFail,Normal,OK,OK,0,252,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:20.553073,EGTSensorFail,Normal,OK,OK,0,253,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:21.553073,EGTSensorFail,Normal,OK,OK,0,254,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:22.553073,EGTSensorFail,Normal,OK,OK,0,255,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:23.553073,EGTSensorFail,Normal,OK,OK,0,256,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:24.553073,EGTSensorFail,Normal,OK,OK,0,257,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:25.553073,EGTSensorFail,Normal,OK,OK,0,258,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:26.553073,EGTSensorFail,Normal,OK,OK,0,259,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:27.553073,EGTSensorFail,Normal,OK,OK,0,260,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:28.553073,EGTSensorFail,Normal,OK,OK,0,261,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:29.553073,EGTSensorFail,Normal,OK,OK,0,262,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:30.553073,EGTSensorFail,Normal,OK,OK,0,263,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:31.553073,EGTSensorFail,Normal,OK,OK,0,264,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:32.553073,EGTSensorFail,Normal,OK,OK,0,265,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:33.553073,EGTSensorFail,Normal,OK,OK,0,266,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:34.553073,EGTSensorFail,Normal,OK,OK,0,267,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:35.553073,EGTSensorFail,Normal,OK,OK,0,268,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:36.553073,EGTSensorFail,Normal,OK,OK,0,269,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:37.553073,EGTSensorFail,Normal,OK,OK,0,270,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:38.553073,EGTSensorFail,Normal,OK,OK,0,271,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:39.553073,EGTSensorFail,Normal,OK,OK,0,272,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:40.553073,EGTSensorFail,Normal,OK,OK,0,273,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:41.553073,EGTSensorFail,Normal,OK,OK,0,274,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:42.553073,EGTSensorFail,Normal,OK,OK,0,275,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:43.553073,EGTSensorFail,Normal,OK,OK,0,276,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:44.553073,EGTSensorFail,Normal,OK,OK,0,277,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:45.553073,EGTSensorFail,Normal,OK,OK,0,278,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:46.553073,EGTSensorFail,Normal,OK,OK,0,279,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:47.553073,EGTSensorFail,Normal,OK,OK,0,280,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:48.553073,EGTSensorFail,Normal,OK,OK,0,281,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:49.553073,EGTSensorFail,Normal,OK,OK,0,282,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:50.553073,EGTSensorFail,Normal,OK,OK,0,283,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:51.553073,EGTSensorFail,Normal,OK,OK,0,284,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:52.553073,EGTSensorFail,Normal,OK,OK,0,285,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:53.553073,EGTSensorFail,Normal,OK,OK,0,286,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:54.553073,EGTSensorFail,Normal,OK,OK,0,287,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:55.553073,EGTSensorFail,Normal,OK,OK,0,288,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:56.553073,EGTSensorFail,Normal,OK,OK,0,289,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:57.553073,EGTSensorFail,Normal,OK,OK,0,290,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:58.553073,EGTSensorFail,Normal,OK,OK,0,291,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:29:59.553073,EGTSensorFail,Normal,OK,OK,0,292,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:00.553073,EGTSensorFail,Normal,OK,OK,0,293,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:01.553073,EGTSensorFail,Normal,OK,OK,0,294,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:02.553073,EGTSensorFail,Normal,OK,OK,0,295,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:03.553073,EGTSensorFail,Normal,OK,OK,0,296,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:04.553073,EGTSensorFail,Normal,OK,OK,0,297,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:05.553073,EGTSensorFail,Normal,OK,OK,0,298,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:06.553073,EGTSensorFail,Normal,OK,OK,0,299,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:07.553073,EGTSensorFail,Normal,OK,OK,0,300,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:08.553073,EGTSensorFail,Normal,OK,OK,0,301,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:09.553073,EGTSensorFail,Normal,OK,OK,0,302,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:10.553073,EGTSensorFail,Normal,OK,OK,0,303,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:11.553073,EGTSensorFail,Normal,OK,OK,0,304,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:12.553073,EGTSensorFail,Normal,OK,OK,0,305,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:13.553073,EGTSensorFail,Normal,OK,OK,0,306,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:14.553073,EGTSensorFail,Normal,OK,OK,0,307,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:15.553073,EGTSensorFail,Normal,OK,OK,0,308,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:16.553073,EGTSensorFail,Normal,OK,OK,0,309,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:17.553073,EGTSensorFail,Normal,OK,OK,0,310,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:18.553073,EGTSensorFail,Normal,OK,OK,0,311,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:19.553073,EGTSensorFail,Normal,OK,OK,0,312,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:20.553073,EGTSensorFail,Normal,OK,OK,0,313,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:21.553073,EGTSensorFail,Normal,OK,OK,0,314,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:22.553073,EGTSensorFail,Normal,OK,OK,0,315,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:23.553073,EGTSensorFail,Normal,OK,OK,0,316,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:24.553073,EGTSensorFail,Normal,OK,OK,0,317,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:25.553073,EGTSensorFail,Normal,OK,OK,0,318,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:26.553073,EGTSensorFail,Normal,OK,OK,0,319,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:27.553073,EGTSensorFail,Normal,OK,OK,0,320,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:28.553073,EGTSensorFail,Normal,OK,OK,0,321,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:29.553073,EGTSensorFail,Normal,OK,OK,0,322,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:30.553073,EGTSensorFail,Normal,OK,OK,0,323,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:31.553073,EGTSensorFail,Normal,OK,OK,0,324,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:32.553073,EGTSensorFail,Normal,OK,OK,0,325,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:33.553073,EGTSensorFail,Normal,OK,OK,0,326,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:34.553073,EGTSensorFail,Normal,OK,OK,0,327,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:35.553073,EGTSensorFail,Normal,OK,OK,0,328,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:36.553073,EGTSensorFail,Normal,OK,OK,0,329,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:37.553073,EGTSensorFail,Normal,OK,OK,0,330,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:38.553073,EGTSensorFail,Normal,OK,OK,0,331,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:39.553073,EGTSensorFail,Normal,OK,OK,0,332,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:40.553073,EGTSensorFail,Normal,OK,OK,0,333,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:41.553073,EGTSensorFail,Normal,OK,OK,0,334,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:42.553073,EGTSensorFail,Normal,OK,OK,0,335,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:43.553073,EGTSensorFail,Normal,OK,OK,0,336,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:44.553073,EGTSensorFail,Normal,OK,OK,0,337,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:45.553073,EGTSensorFail,Normal,OK,OK,0,338,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:46.553073,EGTSensorFail,Normal,OK,OK,0,339,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:47.553073,EGTSensorFail,Normal,OK,OK,0,340,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:48.553073,EGTSensorFail,Normal,OK,OK,0,341,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:49.553073,EGTSensorFail,Normal,OK,OK,0,342,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:50.553073,EGTSensorFail,Normal,OK,OK,0,343,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:51.553073,EGTSensorFail,Normal,OK,OK,0,344,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:52.553073,EGTSensorFail,Normal,OK,OK,0,345,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:53.553073,EGTSensorFail,Normal,OK,OK,0,346,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:54.553073,EGTSensorFail,Normal,OK,OK,0,347,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:55.553073,EGTSensorFail,Normal,OK,OK,0,348,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:56.553073,EGTSensorFail,Normal,OK,OK,0,349,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
2025-05-02 01:30:57.553073,EGTSensorFail,Normal,OK,OK,0,350,Normal_Predicted,OilLeak_Predicted,Normal_Predicted
